date,city,temperature
2015-10-12,Beersheba,296.751125
2015-10-12,Boston,288.44081025916665
2015-10-12,Charlotte,289.3927428261667
2015-10-12,Chicago,292.34903135816666
2015-10-12,Dallas,301.317333618375
2015-10-12,Denver,290.5849586035
2015-10-12,Detroit,291.02745525425
2015-10-12,Eilat,302.18929166666663
2015-10-12,Haifa,305.02125
2015-10-12,Houston,298.7231436800417
2015-10-12,Indianapolis,290.97351112154166
2015-10-12,Jacksonville,294.37250399975
2015-10-12,Jerusalem,302.271322694375
2015-10-12,Kansas City,295.26930174349997
2015-10-12,Las Vegas,299.380386263375
2015-10-12,Los Angeles,299.998948241375
2015-10-12,Miami,299.56222694466663
2015-10-12,Minneapolis,288.56124354070835
2015-10-12,Montreal,289.1658333333333
2015-10-12,Nahariyya,302.31879166666664
2015-10-12,Nashville,289.92550864991665
2015-10-12,New York,288.37208333333336
2015-10-12,Philadelphia,287.0899907910833
2015-10-12,Phoenix,300.747200782
2015-10-12,Pittsburgh,287.14769339620835
2015-10-12,Portland,286.5326071839583
2015-10-12,Saint Louis,293.97181810270837
2015-10-12,San Antonio,300.04353553320834
2015-10-12,San Diego,299.12963228275004
2015-10-12,San Francisco,292.4917013729167
2015-10-12,Seattle,286.67159619804164
2015-10-12,Tel Aviv District,302.365
2015-10-12,Toronto,290.73149654941665
2015-10-12,Vancouver,285.4504166666667
2015-10-13,Albuquerque,289.91625
2015-10-13,Atlanta,292.2079166666667
2015-10-13,Beersheba,296.42008333333337
2015-10-13,Boston,288.34208333333333
2015-10-13,Charlotte,291.76
2015-10-13,Chicago,286.49791666666664
2015-10-13,Dallas,296.82166666666666
2015-10-13,Denver,290.02500000000003
2015-10-13,Detroit,287.97875
2015-10-13,Eilat,303.20329166666664
2015-10-13,Haifa,303.56041666666664
2015-10-13,Houston,300.575
2015-10-13,Indianapolis,288.0625
2015-10-13,Jacksonville,295.48041666666666
2015-10-13,Jerusalem,301.4475
2015-10-13,Kansas City,289.2029166666667
2015-10-13,Las Vegas,299.63666666666666
2015-10-13,Los Angeles,301.09375
2015-10-13,Miami,299.5725
2015-10-13,Minneapolis,282.44916666666666
2015-10-13,Montreal,288.7725
2015-10-13,Nahariyya,300.65108333333336
2015-10-13,Nashville,291.6154166666667
2015-10-13,New York,289.5833333333333
2015-10-13,Philadelphia,289.09458333333333
2015-10-13,Phoenix,301.08750000000003
2015-10-13,Pittsburgh,288.80375
2015-10-13,Portland,288.085
2015-10-13,Saint Louis,290.57625
2015-10-13,San Antonio,301.85166666666663
2015-10-13,San Diego,299.19875
2015-10-13,San Francisco,295.93083333333334
2015-10-13,Seattle,287.2079166666667
2015-10-13,Tel Aviv District,301.3854166666667
2015-10-13,Toronto,289.34083333333336
2015-10-13,Vancouver,285.6725
2015-10-14,Albuquerque,289.72054819408334
2015-10-14,Atlanta,289.68561336466666
2015-10-14,Beersheba,295.37870833333335
2015-10-14,Boston,288.9183978285833
2015-10-14,Charlotte,290.179180644125
2015-10-14,Chicago,284.8019906024583
2015-10-14,Dallas,297.29646919858334
2015-10-14,Denver,289.255002288875
2015-10-14,Detroit,284.65517964475004
2015-10-14,Eilat,301.5074583333333
2015-10-14,Haifa,303.33
2015-10-14,Houston,296.75974045079164
2015-10-14,Indianapolis,285.3927704587917
2015-10-14,Jacksonville,298.134829396625
2015-10-14,Jerusalem,299.722594018375
2015-10-14,Kansas City,289.96377821158336
2015-10-14,Las Vegas,298.20395167404166
2015-10-14,Los Angeles,297.4875485416667
2015-10-14,Miami,299.0783058849583
2015-10-14,Minneapolis,282.94277465241663
2015-10-14,Montreal,284.8304166666667
2015-10-14,Nahariyya,299.1510416666667
2015-10-14,Nashville,289.25370455054167
2015-10-14,New York,289.0525
2015-10-14,Philadelphia,288.22734512129165
2015-10-14,Phoenix,300.7667393400417
2015-10-14,Pittsburgh,285.54132254133333
2015-10-14,Portland,286.39585709508333
2015-10-14,Saint Louis,287.68804575458336
2015-10-14,San Antonio,297.8060596761667
2015-10-14,San Diego,296.81729713650003
2015-10-14,San Francisco,294.6441148215417
2015-10-14,Seattle,284.45122703679164
2015-10-14,Tel Aviv District,301.09541666666667
2015-10-14,Toronto,284.84219726637497
2015-10-14,Vancouver,283.71208333333334
2015-10-15,Albuquerque,289.95107531716667
2015-10-15,Atlanta,289.3339776310833
2015-10-15,Beersheba,295.040625
2015-10-15,Boston,283.4725507525
2015-10-15,Charlotte,288.7680447445
2015-10-15,Chicago,285.37109950275
2015-10-15,Dallas,298.9441152220833
2015-10-15,Denver,287.2235191021667
2015-10-15,Detroit,283.477927556875
2015-10-15,Eilat,300.5806666666667
2015-10-15,Haifa,302.90291666666667
2015-10-15,Houston,295.792740539125
2015-10-15,Indianapolis,284.549622654625
2015-10-15,Jacksonville,294.472053868625
2015-10-15,Jerusalem,300.40067993633335
2015-10-15,Kansas City,288.59220592524997
2015-10-15,Las Vegas,299.58722693095837
2015-10-15,Los Angeles,296.9443070871667
2015-10-15,Miami,300.50161199133333
2015-10-15,Minneapolis,284.19073976095837
2015-10-15,Montreal,279.6779166666667
2015-10-15,Nahariyya,299.14204166666667
2015-10-15,Nashville,289.58827451208333
2015-10-15,New York,285.61583333333334
2015-10-15,Philadelphia,285.54977938720833
2015-10-15,Phoenix,301.28909059791664
2015-10-15,Pittsburgh,283.377870552125
2015-10-15,Portland,287.9893450959167
2015-10-15,Saint Louis,288.2205028645
2015-10-15,San Antonio,297.80342801475
2015-10-15,San Diego,296.58688254633336
2015-10-15,San Francisco,294.041638120375
2015-10-15,Seattle,285.20293965741666
2015-10-15,Tel Aviv District,300.46458333333334
2015-10-15,Toronto,283.09311287020836
2015-10-15,Vancouver,285.60583333333335
2015-10-16,Albuquerque,287.06831321941667
2015-10-16,Atlanta,289.9681971403333
2015-10-16,Beersheba,295.46125
2015-10-16,Boston,284.4605740324167
2015-10-16,Charlotte,288.43610483329167
2015-10-16,Chicago,282.5690055608333
2015-10-16,Dallas,296.82355407016667
2015-10-16,Denver,284.01638716195833
2015-10-16,Detroit,282.40715484325
2015-10-16,Eilat,299.99379166666665
2015-10-16,Haifa,303.25875
2015-10-16,Houston,295.93613005479165
2015-10-16,Indianapolis,285.424363899
2015-10-16,Jacksonville,294.62018859154165
2015-10-16,Jerusalem,298.885615068375
2015-10-16,Kansas City,285.54553781416666
2015-10-16,Las Vegas,297.105772353875
2015-10-16,Los Angeles,294.348631957625
2015-10-16,Miami,300.080253562375
2015-10-16,Minneapolis,278.5615254496667
2015-10-16,Montreal,281.97541666666666
2015-10-16,Nahariyya,300.075
2015-10-16,Nashville,290.244060048875
2015-10-16,New York,285.9591666666667
2015-10-16,Philadelphia,285.05742720679166
2015-10-16,Phoenix,300.8571498421667
2015-10-16,Pittsburgh,283.41756881279167
2015-10-16,Portland,289.48699946254163
2015-10-16,Saint Louis,286.8567606223333
2015-10-16,San Antonio,297.13158098766667
2015-10-16,San Diego,295.00144879504165
2015-10-16,San Francisco,290.7754952495
2015-10-16,Seattle,285.55470154408334
2015-10-16,Tel Aviv District,300.4608333333333
2015-10-16,Toronto,282.15983189275
2015-10-16,Vancouver,286.27708333333334
2015-10-17,Albuquerque,284.47209390204165
2015-10-17,Atlanta,286.37264111083334
2015-10-17,Beersheba,295.67625000000004
2015-10-17,Boston,282.18443718533337
2015-10-17,Charlotte,285.04341733129166
2015-10-17,Chicago,279.2714885237917
2015-10-17,Dallas,292.666140024375
2015-10-17,Denver,285.3897148465
2015-10-17,Detroit,277.79545319720836
2015-10-17,Eilat,301.66175
2015-10-17,Haifa,302.89125
2015-10-17,Houston,295.6746623675
2015-10-17,Indianapolis,278.91781994316665
2015-10-17,Jacksonville,294.21788581745835
2015-10-17,Jerusalem,298.46238560179165
2015-10-17,Kansas City,282.675422111875
2015-10-17,Las Vegas,292.56610075845833
2015-10-17,Los Angeles,294.263352484
2015-10-17,Miami,299.0084874511667
2015-10-17,Minneapolis,277.1488124456667
2015-10-17,Montreal,277.27208333333334
2015-10-17,Nahariyya,300.90995833333335
2015-10-17,Nashville,283.0178590395
2015-10-17,New York,282.40875
2015-10-17,Philadelphia,281.84240480970834
2015-10-17,Phoenix,297.80458249941665
2015-10-17,Pittsburgh,279.2095782269167
2015-10-17,Portland,288.37679451075
2015-10-17,Saint Louis,280.966012437625
2015-10-17,San Antonio,296.3021744149167
2015-10-17,San Diego,294.8129757103333
2015-10-17,San Francisco,290.12009776683334
2015-10-17,Seattle,286.792862459375
2015-10-17,Tel Aviv District,300.13708333333335
2015-10-17,Toronto,277.116118344625
2015-10-17,Vancouver,286.6829166666667
2015-10-18,Albuquerque,289.72643572920833
2015-10-18,Atlanta,284.40713499366666
2015-10-18,Beersheba,296.80441666666667
2015-10-18,Boston,277.402641357
2015-10-18,Charlotte,282.42493181574997
2015-10-18,Chicago,279.33827389175
2015-10-18,Dallas,291.428466099375
2015-10-18,Denver,289.2110216903333
2015-10-18,Detroit,277.90716172391666
2015-10-18,Eilat,302.3367083333333
2015-10-18,Haifa,300.18041666666664
2015-10-18,Houston,292.97211575629166
2015-10-18,Indianapolis,278.33262134883336
2015-10-18,Jacksonville,293.340160711875
2015-10-18,Jerusalem,298.1446422868333
2015-10-18,Kansas City,286.08687507729167
2015-10-18,Las Vegas,293.70880110691667
2015-10-18,Los Angeles,294.91922672233335
2015-10-18,Miami,298.42755456695835
2015-10-18,Minneapolis,279.218678708375
2015-10-18,Montreal,273.175
2015-10-18,Nahariyya,300.18041666666664
2015-10-18,Nashville,282.640343441375
2015-10-18,New York,277.63666666666666
2015-10-18,Philadelphia,278.28313683445833
2015-10-18,Phoenix,298.09083852554164
2015-10-18,Pittsburgh,276.5516982074167
2015-10-18,Portland,288.586008056375
2015-10-18,Saint Louis,279.61774954354166
2015-10-18,San Antonio,294.7494475074167
2015-10-18,San Diego,295.2904753252083
2015-10-18,San Francisco,290.636258876
2015-10-18,Seattle,286.8764825573333
2015-10-18,Tel Aviv District,298.2758333333333
2015-10-18,Toronto,275.31335629891663
2015-10-18,Vancouver,285.6566666666667
2015-10-19,Albuquerque,288.6320333297917
2015-10-19,Atlanta,283.648125531
2015-10-19,Beersheba,296.20458333333335
2015-10-19,Boston,275.27411854487497
2015-10-19,Charlotte,280.3740868275
2015-10-19,Chicago,285.3970854927083
2015-10-19,Dallas,292.8143208157917
2015-10-19,Denver,289.2966142814167
2015-10-19,Detroit,281.140750594
2015-10-19,Eilat,304.83970833333336
2015-10-19,Haifa,300.97391666666664
2015-10-19,Houston,291.70481998937504
2015-10-19,Indianapolis,281.822788293
2015-10-19,Jacksonville,291.9039210794583
2015-10-19,Jerusalem,298.86106833058335
2015-10-19,Kansas City,290.6357120966667
2015-10-19,Las Vegas,290.96687188204163
2015-10-19,Los Angeles,293.76102217629165
2015-10-19,Miami,298.7592069659583
2015-10-19,Minneapolis,288.7018590787083
2015-10-19,Montreal,272.74291666666664
2015-10-19,Nahariyya,300.97391666666664
2015-10-19,Nashville,282.834819964625
2015-10-19,New York,277.1041666666667
2015-10-19,Philadelphia,276.94456075679165
2015-10-19,Phoenix,296.1824943909167
2015-10-19,Pittsburgh,277.6788609052083
2015-10-19,Portland,288.19480846979167
2015-10-19,Saint Louis,286.56998302054166
2015-10-19,San Antonio,294.11175361054165
2015-10-19,San Diego,293.89011043541666
2015-10-19,San Francisco,291.18793429970833
2015-10-19,Seattle,287.8165953535833
2015-10-19,Tel Aviv District,298.9108333333333
2015-10-19,Toronto,277.98206718495834
2015-10-19,Vancouver,285.5733333333333
2015-10-20,Albuquerque,286.34571931579165
2015-10-20,Atlanta,284.42961210699997
2015-10-20,Beersheba,293.66683333333333
2015-10-20,Boston,284.0839107695833
2015-10-20,Charlotte,282.07278883808334
2015-10-20,Chicago,291.018268472625
2015-10-20,Dallas,294.0701864614583
2015-10-20,Denver,286.61969065054166
2015-10-20,Detroit,290.963807432375
2015-10-20,Eilat,301.5264583333333
2015-10-20,Haifa,300.7825833333333
2015-10-20,Houston,292.98919093191665
2015-10-20,Indianapolis,288.7941181170417
2015-10-20,Jacksonville,294.3253415052083
2015-10-20,Jerusalem,299.04081978925
2015-10-20,Kansas City,293.93628856825
2015-10-20,Las Vegas,290.9071640762917
2015-10-20,Los Angeles,291.823640077875
2015-10-20,Miami,299.46176732954166
2015-10-20,Minneapolis,287.294718612875
2015-10-20,Montreal,284.2775
2015-10-20,Nahariyya,298.872125
2015-10-20,Nashville,286.600636579625
2015-10-20,New York,284.84208333333333
2015-10-20,Philadelphia,284.089031044625
2015-10-20,Phoenix,294.65801303154166
2015-10-20,Pittsburgh,285.983594845875
2015-10-20,Portland,287.01208367541665
2015-10-20,Saint Louis,290.88430154995837
2015-10-20,San Antonio,294.904350555875
2015-10-20,San Diego,291.8168777869167
2015-10-20,San Francisco,291.2516707501667
2015-10-20,Seattle,286.8596057019167
2015-10-20,Tel Aviv District,299.62166666666667
2015-10-20,Toronto,287.261960617625
2015-10-20,Vancouver,285.18541666666664
2015-10-21,Albuquerque,281.057717814875
2015-10-21,Atlanta,286.26751969279167
2015-10-21,Beersheba,293.72954166666665
2015-10-21,Boston,286.5094135548333
2015-10-21,Charlotte,284.36415191508337
2015-10-21,Chicago,290.4763099550833
2015-10-21,Dallas,296.482001361625
2015-10-21,Denver,282.93803255379163
2015-10-21,Detroit,289.52053994729164
2015-10-21,Eilat,300.233625
2015-10-21,Haifa,302.10083333333336
2015-10-21,Houston,297.2403862881667
2015-10-21,Indianapolis,289.6054591919167
2015-10-21,Jacksonville,295.767801293
2015-10-21,Jerusalem,300.0311316255
2015-10-21,Kansas City,295.5761644802083
2015-10-21,Las Vegas,293.29842687391664
2015-10-21,Los Angeles,293.83142894816666
2015-10-21,Miami,299.836009992875
2015-10-21,Minneapolis,286.79484803695834
2015-10-21,Montreal,280.31333333333333
2015-10-21,Nahariyya,298.2679166666666
2015-10-21,Nashville,288.75572295374997
2015-10-21,New York,289.135
2015-10-21,Philadelphia,287.53418367229165
2015-10-21,Phoenix,292.43465322841666
2015-10-21,Pittsburgh,286.45832407820836
2015-10-21,Portland,285.17971207383334
2015-10-21,Saint Louis,293.17858004875
2015-10-21,San Antonio,298.50529898558335
2015-10-21,San Diego,292.90227135475
2015-10-21,San Francisco,292.15803369258333
2015-10-21,Seattle,284.37277115033334
2015-10-21,Tel Aviv District,300.00124999999997
2015-10-21,Toronto,284.5939411934583
2015-10-21,Vancouver,283.34541666666667
2015-10-22,Albuquerque,279.69939318225
2015-10-22,Atlanta,288.508323366
2015-10-22,Beersheba,293.7307083333333
2015-10-22,Boston,288.4835160827083
2015-10-22,Charlotte,286.602152105625
2015-10-22,Chicago,288.4488434667083
2015-10-22,Dallas,295.43828810537497
2015-10-22,Denver,280.20387776
2015-10-22,Detroit,290.349645848625
2015-10-22,Eilat,300.04183333333333
2015-10-22,Haifa,302.6329166666667
2015-10-22,Houston,298.18065549
2015-10-22,Indianapolis,292.47645201958335
2015-10-22,Jacksonville,296.491278135125
2015-10-22,Jerusalem,300.541410034625
2015-10-22,Kansas City,292.7941104360834
2015-10-22,Las Vegas,292.0338368426667
2015-10-22,Los Angeles,293.39336630016663
2015-10-22,Miami,299.82110145695833
2015-10-22,Minneapolis,281.67707055829163
2015-10-22,Montreal,283.0420833333333
2015-10-22,Nahariyya,299.12445833333334
2015-10-22,Nashville,290.718012865625
2015-10-22,New York,288.88416666666666
2015-10-22,Philadelphia,287.73336538533334
2015-10-22,Phoenix,291.3453196914583
2015-10-22,Pittsburgh,289.1468178738333
2015-10-22,Portland,286.1763401672917
2015-10-22,Saint Louis,293.77299258779163
2015-10-22,San Antonio,297.6281304720417
2015-10-22,San Diego,293.105038915375
2015-10-22,San Francisco,290.49667565933333
2015-10-22,Seattle,285.04340079441664
2015-10-22,Tel Aviv District,300.49583333333334
2015-10-22,Toronto,286.4665485284583
2015-10-22,Vancouver,284.1658333333333
2015-10-23,Albuquerque,281.2866908654167
2015-10-23,Atlanta,290.5617335117083
2015-10-23,Beersheba,295.36383333333333
2015-10-23,Boston,284.03181055933334
2015-10-23,Charlotte,288.71684910208336
2015-10-23,Chicago,285.822517996
2015-10-23,Dallas,293.65109208766665
2015-10-23,Denver,280.5234697280417
2015-10-23,Detroit,282.749127650375
2015-10-23,Eilat,299.73041666666666
2015-10-23,Haifa,302.99125
2015-10-23,Houston,299.16543183425
2015-10-23,Indianapolis,289.924513678125
2015-10-23,Jacksonville,296.6222528719583
2015-10-23,Jerusalem,300.464085184
2015-10-23,Kansas City,292.5931943322083
2015-10-23,Las Vegas,292.3718196644583
2015-10-23,Los Angeles,293.2284975553333
2015-10-23,Miami,299.37746358608337
2015-10-23,Minneapolis,283.86178715758336
2015-10-23,Montreal,278.73583333333335
2015-10-23,Nahariyya,301.65233333333333
2015-10-23,Nashville,290.26235883062503
2015-10-23,New York,287.74708333333336
2015-10-23,Philadelphia,287.4092566695833
2015-10-23,Phoenix,292.75724519820835
2015-10-23,Pittsburgh,284.38789871625
2015-10-23,Portland,282.33499451795836
2015-10-23,Saint Louis,291.8607251605417
2015-10-23,San Antonio,297.501986978375
2015-10-23,San Diego,293.605432817375
2015-10-23,San Francisco,289.59539177741664
2015-10-23,Seattle,282.044782721375
2015-10-23,Tel Aviv District,301.40416666666664
2015-10-23,Toronto,279.321618207625
2015-10-23,Vancouver,281.62375000000003
2015-10-24,Albuquerque,281.93891666666667
2015-10-24,Atlanta,291.63475
2015-10-24,Beersheba,296.52112500000004
2015-10-24,Boston,281.5436041666667
2015-10-24,Charlotte,288.98735416666665
2015-10-24,Chicago,289.7076666666667
2015-10-24,Dallas,291.84516666666667
2015-10-24,Denver,276.67277083333335
2015-10-24,Detroit,287.4831875
2015-10-24,Eilat,300.916
2015-10-24,Haifa,301.278375
2015-10-24,Houston,297.3738125
2015-10-24,Indianapolis,292.30402083333337
2015-10-24,Jacksonville,296.42485416666665
2015-10-24,Jerusalem,295.23995833333333
2015-10-24,Kansas City,288.24360416666667
2015-10-24,Las Vegas,285.9654791666667
2015-10-24,Los Angeles,289.8477708333333
2015-10-24,Miami,299.24516666666665
2015-10-24,Minneapolis,284.43839583333335
2015-10-24,Montreal,276.6383333333333
2015-10-24,Nahariyya,301.278375
2015-10-24,Nashville,295.07225
2015-10-24,New York,280.74875000000003
2015-10-24,Philadelphia,282.1394375
2015-10-24,Phoenix,291.775375
2015-10-24,Pittsburgh,287.09516666666667
2015-10-24,Portland,281.34308333333337
2015-10-24,Saint Louis,292.8227708333333
2015-10-24,San Antonio,294.3488125
2015-10-24,San Diego,291.37797916666665
2015-10-24,San Francisco,287.50141666666667
2015-10-24,Seattle,283.4035
2015-10-24,Tel Aviv District,299.19666666666666
2015-10-24,Toronto,283.94620833333335
2015-10-24,Vancouver,280.3020833333333
2015-10-25,Albuquerque,280.40239583333334
2015-10-25,Atlanta,292.0388541666667
2015-10-25,Beersheba,294.5453333333333
2015-10-25,Boston,285.1872916666667
2015-10-25,Charlotte,290.5971875
2015-10-25,Chicago,285.11645833333336
2015-10-25,Dallas,287.95708333333334
2015-10-25,Denver,279.0445833333333
2015-10-25,Detroit,284.2555208333333
2015-10-25,Eilat,296.99916666666667
2015-10-25,Haifa,294.97391666666664
2015-10-25,Houston,293.14979166666666
2015-10-25,Indianapolis,284.86802083333333
2015-10-25,Jacksonville,296.76437500000003
2015-10-25,Jerusalem,292.84458333333333
2015-10-25,Kansas City,282.6310416666667
2015-10-25,Las Vegas,285.9477083333333
2015-10-25,Los Angeles,291.33468750000003
2015-10-25,Miami,299.15760416666666
2015-10-25,Minneapolis,278.90239583333334
2015-10-25,Montreal,281.94541666666663
2015-10-25,Nahariyya,294.97391666666664
2015-10-25,Nashville,289.83
2015-10-25,New York,287.26375
2015-10-25,Philadelphia,287.1690625
2015-10-25,Phoenix,294.9086458333333
2015-10-25,Pittsburgh,286.6971875
2015-10-25,Portland,280.23312500000003
2015-10-25,Saint Louis,285.6721875
2015-10-25,San Antonio,289.7503125
2015-10-25,San Diego,291.3961458333333
2015-10-25,San Francisco,288.1070833333333
2015-10-25,Seattle,283.408125
2015-10-25,Tel Aviv District,294.70166666666665
2015-10-25,Toronto,284.589375
2015-10-25,Vancouver,283.05541666666664
2015-10-26,Albuquerque,282.74639583333334
2015-10-26,Atlanta,291.1417083333333
2015-10-26,Beersheba,291.60808333333335
2015-10-26,Boston,282.34274999999997
2015-10-26,Charlotte,289.20472916666665
2015-10-26,Chicago,284.9682708333333
2015-10-26,Dallas,288.62660416666665
2015-10-26,Denver,280.1516041666667
2015-10-26,Detroit,281.37191666666666
2015-10-26,Eilat,295.97891666666663
2015-10-26,Haifa,294.39554166666665
2015-10-26,Houston,290.50160416666665
2015-10-26,Indianapolis,283.183375
2015-10-26,Jacksonville,297.477125
2015-10-26,Jerusalem,292.17400000000004
2015-10-26,Kansas City,282.49483333333336
2015-10-26,Las Vegas,286.33754166666665
2015-10-26,Los Angeles,290.4224375
2015-10-26,Miami,298.83077083333336
2015-10-26,Minneapolis,282.574
2015-10-26,Montreal,277.32958333333335
2015-10-26,Nahariyya,294.39554166666665
2015-10-26,Nashville,288.92660416666666
2015-10-26,New York,282.81333333333333
2015-10-26,Philadelphia,282.8417083333333
2015-10-26,Phoenix,294.114625
2015-10-26,Pittsburgh,279.9172291666667
2015-10-26,Portland,283.8474375
2015-10-26,Saint Louis,284.81879166666664
2015-10-26,San Antonio,289.1719166666667
2015-10-26,San Diego,289.7901458333333
2015-10-26,San Francisco,288.26514583333335
2015-10-26,Seattle,285.3469166666667
2015-10-26,Tel Aviv District,295.12708333333336
2015-10-26,Toronto,279.2245208333333
2015-10-26,Vancouver,284.27208333333334
2015-10-27,Albuquerque,283.451865393625
2015-10-27,Atlanta,285.432142257875
2015-10-27,Beersheba,290.235831894
2015-10-27,Boston,280.71533749904165
2015-10-27,Charlotte,283.9345772295
2015-10-27,Chicago,285.665787165125
2015-10-27,Dallas,290.36579203470836
2015-10-27,Denver,278.59124284341664
2015-10-27,Detroit,283.4111131155833
2015-10-27,Eilat,296.4574315137083
2015-10-27,Haifa,294.351356567125
2015-10-27,Houston,292.2926515129167
2015-10-27,Indianapolis,284.306593924875
2015-10-27,Jacksonville,296.72399199779164
2015-10-27,Jerusalem,292.143887940125
2015-10-27,Kansas City,285.7205530065
2015-10-27,Las Vegas,286.880220472
2015-10-27,Los Angeles,290.852192474
2015-10-27,Miami,299.685926454875
2015-10-27,Minneapolis,283.34148478574997
2015-10-27,Montreal,275.85983775641665
2015-10-27,Nahariyya,294.351356567125
2015-10-27,Nashville,288.07330122179167
2015-10-27,New York,281.31498862108333
2015-10-27,Philadelphia,279.74573509895833
2015-10-27,Phoenix,292.902928765
2015-10-27,Pittsburgh,281.3635616682083
2015-10-27,Portland,280.94733620495833
2015-10-27,Saint Louis,287.41392064354164
2015-10-27,San Antonio,290.71253188416665
2015-10-27,San Diego,290.87431587429165
2015-10-27,San Francisco,288.87343357158335
2015-10-27,Seattle,283.70577580216667
2015-10-27,Tel Aviv District,293.830345375375
2015-10-27,Toronto,279.8147219494583
2015-10-27,Vancouver,283.3090087092917
2015-10-28,Albuquerque,284.71439960966666
2015-10-28,Atlanta,290.11540398820836
2015-10-28,Beersheba,289.1412072734167
2015-10-28,Boston,280.2188083167917
2015-10-28,Charlotte,290.74956974625
2015-10-28,Chicago,285.2321342293333
2015-10-28,Dallas,291.52979446545834
2015-10-28,Denver,279.7624158945
2015-10-28,Detroit,285.7883542727083
2015-10-28,Eilat,295.0651198805
2015-10-28,Haifa,293.982511810125
2015-10-28,Houston,294.6093702340417
2015-10-28,Indianapolis,286.70398544970834
2015-10-28,Jacksonville,297.9975020045417
2015-10-28,Jerusalem,293.5181881920417
2015-10-28,Kansas City,285.36172444066665
2015-10-28,Las Vegas,292.1401153095
2015-10-28,Los Angeles,294.682634841125
2015-10-28,Miami,299.8066088595
2015-10-28,Minneapolis,280.157502580875
2015-10-28,Montreal,276.33414087483334
2015-10-28,Nahariyya,293.98250788379164
2015-10-28,Nashville,290.73508458479165
2015-10-28,New York,286.0244415365
2015-10-28,Philadelphia,287.54019772554165
2015-10-28,Phoenix,295.7339728180833
2015-10-28,Pittsburgh,286.1228175935833
2015-10-28,Portland,285.406932540375
2015-10-28,Saint Louis,287.6744062602917
2015-10-28,San Antonio,294.1720823277083
2015-10-28,San Diego,293.854553239375
2015-10-28,San Francisco,290.72686349558336
2015-10-28,Seattle,284.68006174679164
2015-10-28,Tel Aviv District,293.420472913875
2015-10-28,Toronto,282.90663337741665
2015-10-28,Vancouver,282.5655462875
2015-10-29,Albuquerque,283.44126020295835
2015-10-29,Atlanta,289.6120154164167
2015-10-29,Beersheba,288.02600672566666
2015-10-29,Boston,292.11785331100003
2015-10-29,Charlotte,290.55208937025003
2015-10-29,Chicago,278.39209436795835
2015-10-29,Dallas,290.4621508882083
2015-10-29,Denver,280.8509424410833
2015-10-29,Detroit,281.00415082725
2015-10-29,Eilat,294.7684634066666
2015-10-29,Haifa,292.71047502416667
2015-10-29,Houston,292.52470979466665
2015-10-29,Indianapolis,280.53163630625
2015-10-29,Jacksonville,296.72038546579165
2015-10-29,Jerusalem,292.044980194375
2015-10-29,Kansas City,280.5179712335417
2015-10-29,Las Vegas,292.46182717075
2015-10-29,Los Angeles,294.55631214708336
2015-10-29,Miami,299.26472150104166
2015-10-29,Minneapolis,277.77891539266665
2015-10-29,Montreal,283.26799371795835
2015-10-29,Nahariyya,292.710494107125
2015-10-29,Nashville,288.97630168016667
2015-10-29,New York,292.1753826849583
2015-10-29,Philadelphia,292.0482560045
2015-10-29,Phoenix,295.34910486404164
2015-10-29,Pittsburgh,286.280549667
2015-10-29,Portland,286.66219663270834
2015-10-29,Saint Louis,282.54990900008335
2015-10-29,San Antonio,291.17061777870833
2015-10-29,San Diego,294.16463934820837
2015-10-29,San Francisco,289.8833725315
2015-10-29,Seattle,286.0098916157917
2015-10-29,Tel Aviv District,292.12812150204167
2015-10-29,Toronto,283.6713895202083
2015-10-29,Vancouver,283.5281746500834
2015-10-30,Albuquerque,282.14545437233335
2015-10-30,Atlanta,286.6671998973333
2015-10-30,Beersheba,288.560160676375
2015-10-30,Boston,285.3580124185
2015-10-30,Charlotte,286.2221674622917
2015-10-30,Chicago,280.64918693320834
2015-10-30,Dallas,291.28246879516666
2015-10-30,Denver,279.9858417704167
2015-10-30,Detroit,280.6746596742083
2015-10-30,Eilat,293.9130835444583
2015-10-30,Haifa,293.84040108899995
2015-10-30,Houston,295.5245225752083
2015-10-30,Indianapolis,280.8805053804583
2015-10-30,Jacksonville,294.8705847543333
2015-10-30,Jerusalem,293.7026469355
2015-10-30,Kansas City,279.08054599775
2015-10-30,Las Vegas,290.42145165895835
2015-10-30,Los Angeles,295.6916021747917
2015-10-30,Miami,299.55369178025
2015-10-30,Minneapolis,280.32763006975
2015-10-30,Montreal,279.3915485580417
2015-10-30,Nahariyya,293.84041204224997
2015-10-30,Nashville,283.72440149770836
2015-10-30,New York,285.37757539616666
2015-10-30,Philadelphia,284.8420390714583
2015-10-30,Phoenix,291.1477825412083
2015-10-30,Pittsburgh,279.8476888733333
2015-10-30,Portland,287.750150480875
2015-10-30,Saint Louis,280.4604862791667
2015-10-30,San Antonio,297.22342438112497
2015-10-30,San Diego,293.07420135875003
2015-10-30,San Francisco,290.32000060370837
2015-10-30,Seattle,287.181157292
2015-10-30,Tel Aviv District,293.79927021633335
2015-10-30,Toronto,279.9115534300417
2015-10-30,Vancouver,283.95126420425
2015-10-31,Albuquerque,281.264062394875
2015-10-31,Atlanta,285.82482216983334
2015-10-31,Beersheba,290.389485709
2015-10-31,Boston,279.2457043305
2015-10-31,Charlotte,283.16849695975003
2015-10-31,Chicago,281.67559049104165
2015-10-31,Dallas,291.48948682779167
